#YY	MM	DD	hh	mm	WDIR	WSPD	GST	WVHT	DPD	APD	MWD	PRES	ATMP	WTMP	DEWP	VIS	PTDY	TIDE	Num
2019	5	30	18	54	100	2.6	6.7	MM	MM	MM	MM	1017.3	27.9	27.8	MM	MM	MM	MM	1678
2019	5	30	19	0	90	2.1	4.6	MM	MM	MM	MM	1017.4	27.7	27.8	MM	MM	1.3	MM	1677
2019	5	30	19	6	100	3.6	7.7	MM	MM	MM	MM	1017.5	28.1	27.8	MM	MM	MM	MM	1676
2019	5	30	19	12	100	2.6	5.1	MM	MM	MM	MM	1017.5	28	27.8	MM	MM	MM	MM	1675
2019	5	30	19	18	100	2.6	5.1	MM	MM	MM	MM	1017.6	28.3	27.8	MM	MM	MM	MM	1674
2019	5	30	19	24	100	2.6	5.7	MM	MM	MM	MM	1017.7	28.4	27.7	MM	MM	MM	MM	1673
2019	5	30	19	30	100	4.1	6.2	MM	MM	MM	MM	1017.8	28.5	27.7	MM	MM	MM	MM	1672
2019	5	30	19	36	100	2.6	6.7	MM	MM	MM	MM	1017.8	28.6	27.8	MM	MM	MM	MM	1671
2019	5	30	19	42	110	4.6	7.2	MM	MM	MM	MM	1017.8	28.6	27.8	MM	MM	MM	MM	1670
2019	5	30	19	48	100	3.6	7.7	MM	MM	MM	MM	1017.9	28.6	27.8	MM	MM	MM	MM	1669
2019	5	30	19	54	100	4.1	6.7	MM	MM	MM	MM	1017.9	28.6	27.8	MM	MM	MM	MM	1668
2019	5	30	20	0	110	5.7	7.2	MM	MM	MM	MM	1017.9	28.6	27.8	MM	MM	1.1	MM	1667
2019	5	30	20	6	110	4.1	7.2	MM	MM	MM	MM	1017.9	28.7	27.8	MM	MM	MM	MM	1666
2019	5	30	20	12	80	3.6	6.2	MM	MM	MM	MM	1017.9	27.3	27.8	MM	MM	MM	MM	1665
2019	5	30	20	18	100	3.1	7.2	MM	MM	MM	MM	1017.9	28.6	27.8	MM	MM	MM	MM	1664
2019	5	30	20	24	80	4.6	7.2	MM	MM	MM	MM	1018	27	27.8	MM	MM	MM	MM	1663
2019	5	30	20	30	90	3.1	6.7	MM	MM	MM	MM	1018	27.6	27.8	MM	MM	MM	MM	1662
2019	5	30	20	36	100	2.6	6.7	MM	MM	MM	MM	1018	27.8	27.8	MM	MM	MM	MM	1661
2019	5	30	20	42	80	5.1	7.2	MM	MM	MM	MM	1018	27.2	27.9	MM	MM	MM	MM	1660
2019	5	30	20	48	70	5.7	7.2	MM	MM	MM	MM	1018	27	27.9	MM	MM	MM	MM	1659
2019	5	30	20	54	90	3.1	8.8	MM	MM	MM	MM	1018	28	27.9	MM	MM	MM	MM	1658
2019	5	30	21	0	80	4.1	6.7	MM	MM	MM	MM	1018.1	27.3	27.9	MM	MM	0.9	MM	1657
2019	5	30	21	6	90	2.6	6.7	MM	MM	MM	MM	1018	27.9	27.9	MM	MM	MM	MM	1656
2019	5	30	21	12	90	3.1	6.7	MM	MM	MM	MM	1018	28.1	27.9	MM	MM	MM	MM	1655
2019	5	30	21	18	100	2.6	7.7	MM	MM	MM	MM	1018.1	27.9	27.9	MM	MM	MM	MM	1654
2019	5	30	21	24	90	3.1	5.1	MM	MM	MM	MM	1018.1	27.6	27.9	MM	MM	MM	MM	1653
2019	5	30	21	30	90	2.6	6.2	MM	MM	MM	MM	1018.1	28.2	27.9	MM	MM	MM	MM	1652
2019	5	30	21	36	100	4.6	6.7	MM	MM	MM	MM	1018.1	28.8	28	MM	MM	MM	MM	1651
2019	5	30	21	42	110	3.6	6.2	MM	MM	MM	MM	1018	28.4	28	MM	MM	MM	MM	1650
2019	5	30	21	48	90	3.6	6.2	MM	MM	MM	MM	1018.1	27.3	28	MM	MM	MM	MM	1649
2019	5	30	21	54	90	3.1	5.1	MM	MM	MM	MM	1018	27.6	28	MM	MM	MM	MM	1648
2019	5	30	22	0	90	3.6	6.2	MM	MM	MM	MM	1018	27.8	28	MM	MM	0.6	MM	1647
2019	5	30	22	6	90	2.6	4.6	MM	MM	MM	MM	1017.9	27.7	28	MM	MM	MM	MM	1646
2019	5	30	22	12	90	3.1	6.7	MM	MM	MM	MM	1017.9	27.2	28	MM	MM	MM	MM	1645
2019	5	30	22	18	90	2.1	5.7	MM	MM	MM	MM	1017.9	27.5	28	MM	MM	MM	MM	1644
2019	5	30	22	24	80	3.1	7.2	MM	MM	MM	MM	1017.8	26.8	28.1	MM	MM	MM	MM	1643
2019	5	30	22	30	40	6.2	7.2	MM	MM	MM	MM	1017.8	26.4	28.1	MM	MM	MM	MM	1642
2019	5	30	22	36	70	4.1	6.7	MM	MM	MM	MM	1017.8	27.1	28	MM	MM	MM	MM	1641
2019	5	30	22	42	70	5.1	7.2	MM	MM	MM	MM	1017.7	26.8	28	MM	MM	MM	MM	1640
2019	5	30	22	48	70	6.2	7.2	MM	MM	MM	MM	1017.6	27	28.1	MM	MM	MM	MM	1639
2019	5	30	22	54	60	6.2	7.2	MM	MM	MM	MM	1017.6	26.6	28.1	MM	MM	MM	MM	1638
2019	5	30	23	0	50	6.2	8.2	MM	MM	MM	MM	1017.5	26.3	28.1	MM	MM	-0.4	MM	1637
2019	5	30	23	6	40	6.2	8.8	MM	MM	MM	MM	1017.3	26	28.1	MM	MM	MM	MM	1636
2019	5	30	23	12	40	5.7	8.2	MM	MM	MM	MM	1017.3	26.1	28.1	MM	MM	MM	MM	1635
2019	5	30	23	18	50	4.6	6.7	MM	MM	MM	MM	1017.3	26.9	28.1	MM	MM	MM	MM	1634
2019	5	30	23	24	60	4.6	6.7	MM	MM	MM	MM	1017.2	27.3	28.1	MM	MM	MM	MM	1633
2019	5	30	23	30	90	3.1	7.7	MM	MM	MM	MM	1017.2	27.5	28.1	MM	MM	MM	MM	1632
2019	5	30	23	36	100	4.6	7.2	MM	MM	MM	MM	1017.1	28.2	28.1	MM	MM	MM	MM	1631
2019	5	30	23	42	70	6.2	8.2	MM	MM	MM	MM	1017.1	27.2	28.1	MM	MM	MM	MM	1630
2019	5	30	23	48	90	3.1	7.7	MM	MM	MM	MM	1017	27.6	28.1	MM	MM	MM	MM	1629
2019	5	30	23	54	100	4.6	8.2	MM	MM	MM	MM	1017	27.7	28.1	MM	MM	MM	MM	1628
2019	5	31	0	0	100	5.1 1	0.3	MM	MM	MM	MM	1017	27.5	28.1	MM	MM	-1.1	MM	1627
2019	5	31	0	6	100	4.1	7.7	MM	MM	MM	MM	1016.9	27.4	28.1	MM	MM	MM	MM	1626
2019	5	31	0	12	90	3.6	6.7	MM	MM	MM	MM	1016.8	27.4	28.1	MM	MM	MM	MM	1625
2019	5	31	0	18	100	3.6	7.2	MM	MM	MM	MM	1016.8	27.3	28.1	MM	MM	MM	MM	1624
2019	5	31	0	24	100	3.1	7.7	MM	MM	MM	MM	1016.7	27.9	28.1	MM	MM	MM	MM	1623
2019	5	31	0	30	90	4.1	6.2	MM	MM	MM	MM	1016.7	27.8	28.1	MM	MM	MM	MM	1622
2019	5	31	0	36	100	3.1	8.2	MM	MM	MM	MM	1016.6	27.8	28.1	MM	MM	MM	MM	1621
2019	5	31	0	42	100	5.1	7.2	MM	MM	MM	MM	1016.6	28.3	28.1	MM	MM	MM	MM	1620
2019	5	31	0	48	90	4.1	7.2	MM	MM	MM	MM	1016.5	27.4	28.1	MM	MM	MM	MM	1619
2019	5	31	0	54	90	3.1	7.2	MM	MM	MM	MM	1016.6	27.4	28.1	MM	MM	MM	MM	1618
2019	5	31	1	0	90	3.1	6.2	MM	MM	MM	MM	1016.6	27.7	28.1	MM	MM	-1.4	MM	1617
2019	5	31	1	6	90	4.1	6.2	MM	MM	MM	MM	1016.6	27.2	28.1	MM	MM	MM	MM	1616
2019	5	31	1	12	90	2.6	6.2	MM	MM	MM	MM	1016.5	27	28.2	MM	MM	MM	MM	1615
2019	5	31	1	18	90	3.1	6.2	MM	MM	MM	MM	1016.5	26.9	28.2	MM	MM	MM	MM	1614
2019	5	31	1	24	90	2.6	7.7	MM	MM	MM	MM	1016.5	27	28.2	MM	MM	MM	MM	1613
2019	5	31	1	30	90	3.1	7.2	MM	MM	MM	MM	1016.5	27	28.2	MM	MM	MM	MM	1612
2019	5	31	1	36	80	5.1	7.2	MM	MM	MM	MM	1016.4	26.6	28.2	MM	MM	MM	MM	1611
2019	5	31	1	42	80	3.6	7.2	MM	MM	MM	MM	1016.4	26.7	28.2	MM	MM	MM	MM	1610
2019	5	31	1	48	90	3.6	8.2	MM	MM	MM	MM	1016.3	26.5	28.2	MM	MM	MM	MM	1609
2019	5	31	1	54	100	2.6	4.6	MM	MM	MM	MM	1016.3	26.6	28.2	MM	MM	MM	MM	1608
2019	5	31	2	0	90	3.1	5.7	MM	MM	MM	MM	1016.3	26.5	28.2	MM	MM	-1.2	MM	1607
2019	5	31	2	6	90	2.6	5.1	MM	MM	MM	MM	1016.3	26.8	28.1	MM	MM	MM	MM	1606
2019	5	31	2	12	90	2.6	6.2	MM	MM	MM	MM	1016.3	26.8	28.1	MM	MM	MM	MM	1605
2019	5	31	2	18	100	2.1	5.1	MM	MM	MM	MM	1016.3	26.8	28.1	MM	MM	MM	MM	1604
2019	5	31	2	24	100	3.1	5.1	MM	MM	MM	MM	1016.2	26.9	28.1	MM	MM	MM	MM	1603
2019	5	31	2	30	90	2.1	5.7	MM	MM	MM	MM	1016.2	26.7	28.1	MM	MM	MM	MM	1602
2019	5	31	2	36	90	2.6	5.1	MM	MM	MM	MM	1016.2	26.5	28.1	MM	MM	MM	MM	1601
2019	5	31	2	42	80	5.7	6.7	MM	MM	MM	MM	1016.2	26.2	28.1	MM	MM	MM	MM	1600
2019	5	31	2	48	100	2.6	5.7	MM	MM	MM	MM	1016.2	26.7	28.1	MM	MM	MM	MM	1599
2019	5	31	2	54	90	2.1	5.7	MM	MM	MM	MM	1016.2	26.7	28.1	MM	MM	MM	MM	1598
2019	5	31	3	0	90	2.6	6.2	MM	MM	MM	MM	1016.2	26.5	28.1	MM	MM	-0.8	MM	1597
2019	5	31	3	6	90	2.1	4.6	MM	MM	MM	MM	1016.3	26.6	28.1	MM	MM	MM	MM	1596
2019	5	31	3	12	90	3.1	5.1	MM	MM	MM	MM	1016.3	26.5	28.1	MM	MM	MM	MM	1595
2019	5	31	3	18	80	3.6	5.7	MM	MM	MM	MM	1016.2	26.3	28.1	MM	MM	MM	MM	1594
2019	5	31	3	24	80	2.6	6.2	MM	MM	MM	MM	1016.2	26.7	28.1	MM	MM	MM	MM	1593
2019	5	31	3	30	90	2.6	4.6	MM	MM	MM	MM	1016.2	26.9	28.1	MM	MM	MM	MM	1592
2019	5	31	3	36	90	4.1	6.2	MM	MM	MM	MM	1016.3	26.7	28.2	MM	MM	MM	MM	1591
2019	5	31	3	42	90	3.1	6.7	MM	MM	MM	MM	1016.4	26.4	28.2	MM	MM	MM	MM	1590
2019	5	31	3	48	80	4.1	6.7	MM	MM	MM	MM	1016.4	26.1	28.2	MM	MM	MM	MM	1589
2019	5	31	3	54	100	2.6	5.7	MM	MM	MM	MM	1016.6	26.8	28.2	MM	MM	MM	MM	1588
2019	5	31	4	0	80	3.1	4.6	MM	MM	MM	MM	1016.6	26.5	28.2	MM	MM	0	MM	1587
2019	5	31	4	6	90	2.1	5.1	MM	MM	MM	MM	1016.7	26.2	28.2	MM	MM	MM	MM	1586
2019	5	31	4	12	70	4.1	5.1	MM	MM	MM	MM	1016.7	26.2	28.2	MM	MM	MM	MM	1585
2019	5	31	4	18	60	4.6	6.2	MM	MM	MM	MM	1016.7	26.3	28.2	MM	MM	MM	MM	1584
2019	5	31	4	24	70	5.1	5.7	MM	MM	MM	MM	1016.7	26.1	28.2	MM	MM	MM	MM	1583
2019	5	31	4	30	70	4.1	6.2	MM	MM	MM	MM	1016.8	26.1	28.2	MM	MM	MM	MM	1582
2019	5	31	4	36	80	4.6	5.7	MM	MM	MM	MM	1016.9	26.1	28.2	MM	MM	MM	MM	1581
2019	5	31	4	42	40	4.1	6.2	MM	MM	MM	MM	1017	26	28.2	MM	MM	MM	MM	1580
2019	5	31	4	48	70	3.6	6.2	MM	MM	MM	MM	1017.1	26.1	28.2	MM	MM	MM	MM	1579
2019	5	31	4	54	60	5.1	6.2	MM	MM	MM	MM	1017.1	26.1	28.2	MM	MM	MM	MM	1578
2019	5	31	5	0	80	4.1	5.7	MM	MM	MM	MM	1017.2	26.1	28.2	MM	MM	0.9	MM	1577
2019	5	31	5	6	70	4.1	5.7	MM	MM	MM	MM	1017.2	26	28.2	MM	MM	MM	MM	1576
2019	5	31	5	12	60	5.1	6.7	MM	MM	MM	MM	1017.2	26	28.2	MM	MM	MM	MM	1575
2019	5	31	5	18	70	3.6	7.2	MM	MM	MM	MM	1017.2	26	28.2	MM	MM	MM	MM	1574
2019	5	31	5	24	70	4.6	5.7	MM	MM	MM	MM	1017.3	26	28.2	MM	MM	MM	MM	1573
2019	5	31	5	30	70	4.1	5.7	MM	MM	MM	MM	1017.3	25.9	28.2	MM	MM	MM	MM	1572
2019	5	31	5	36	60	3.6	5.7	MM	MM	MM	MM	1017.3	25.9	28.2	MM	MM	MM	MM	1571
2019	5	31	5	42	70	4.1	6.7	MM	MM	MM	MM	1017.4	25.9	28.2	MM	MM	MM	MM	1570
2019	5	31	5	48	60	4.1	6.2	MM	MM	MM	MM	1017.5	25.8	28.2	MM	MM	MM	MM	1569
2019	5	31	5	54	40	5.7	6.7	MM	MM	MM	MM	1017.6	25.7	28.2	MM	MM	MM	MM	1568
2019	5	31	6	0	70	3.6	6.2	MM	MM	MM	MM	1017.7	25.9	28.2	MM	MM	1.5	MM	1567
2019	5	31	6	6	70	3.6	4.6	MM	MM	MM	MM	1017.8	25.7	28.2	MM	MM	MM	MM	1566
2019	5	31	6	12	60	3.1	5.1	MM	MM	MM	MM	1017.8	25.8	28.2	MM	MM	MM	MM	1565
2019	5	31	6	18	50	4.1	5.1	MM	MM	MM	MM	1017.9	25.8	28.2	MM	MM	MM	MM	1564
2019	5	31	6	24	60	4.6	5.7	MM	MM	MM	MM	1017.9	25.8	28.2	MM	MM	MM	MM	1563
2019	5	31	6	30	60	5.7	6.7	MM	MM	MM	MM	1018	25.9	28.2	MM	MM	MM	MM	1562
2019	5	31	6	36	70	4.6	6.7	MM	MM	MM	MM	1018	25.8	28.2	MM	MM	MM	MM	1561
2019	5	31	6	42	70	5.1	6.2	MM	MM	MM	MM	1018.1	25.8	28.2	MM	MM	MM	MM	1560
2019	5	31	6	48	70	4.6	5.7	MM	MM	MM	MM	1018.2	25.9	28.2	MM	MM	MM	MM	1559
2019	5	31	6	54	80	3.6	5.1	MM	MM	MM	MM	1018.3	25.8	28.2	MM	MM	MM	MM	1558
2019	5	31	7	0	80	3.6	5.1	MM	MM	MM	MM	1018.4	25.7	28.2	MM	MM	1.8	MM	1557
2019	5	31	7	6	80	2.6	4.1	MM	MM	MM	MM	1018.4	25.8	28.1	MM	MM	MM	MM	1556
2019	5	31	7	12	80	3.6	5.7	MM	MM	MM	MM	1018.4	25.7	28.1	MM	MM	MM	MM	1555
2019	5	31	7	18	80	3.6	5.7	MM	MM	MM	MM	1018.4	25.7	28.1	MM	MM	MM	MM	1554
2019	5	31	7	24	70	4.1	5.1	MM	MM	MM	MM	1018.4	25.9	28.1	MM	MM	MM	MM	1553
2019	5	31	7	30	70	3.6	5.1	MM	MM	MM	MM	1018.5	25.8	28.1	MM	MM	MM	MM	1552
2019	5	31	7	36	70	3.6	5.7	MM	MM	MM	MM	1018.6	25.9	28.1	MM	MM	MM	MM	1551
2019	5	31	7	42	80	2.1	5.7	MM	MM	MM	MM	1018.6	25.8	28.1	MM	MM	MM	MM	1550
2019	5	31	7	48	70	2.6	4.6	MM	MM	MM	MM	1018.6	25.8	28.1	MM	MM	MM	MM	1549
2019	5	31	7	54	80	3.6	4.6	MM	MM	MM	MM	1018.6	25.7	28.1	MM	MM	MM	MM	1548
2019	5	31	8	0	60	3.1	4.1	MM	MM	MM	MM	1018.7	25.8	28.1	MM	MM	1.5	MM	1547
2019	5	31	8	6	80	2.6	4.1	MM	MM	MM	MM	1018.7	25.8	28.1	MM	MM	MM	MM	1546
2019	5	31	8	12	80	4.1	5.7	MM	MM	MM	MM	1018.7	25.8	28.1	MM	MM	MM	MM	1545
2019	5	31	8	18	70	3.6	5.7	MM	MM	MM	MM	1018.7	25.9	28.1	MM	MM	MM	MM	1544
2019	5	31	8	24	70	3.1	4.1	MM	MM	MM	MM	1018.7	25.8	28.1	MM	MM	MM	MM	1543
2019	5	31	8	30	80	2.6	4.1	MM	MM	MM	MM	1018.7	25.9	28.1	MM	MM	MM	MM	1542
2019	5	31	8	36	80	3.1	4.6	MM	MM	MM	MM	1018.7	25.9	28.1	MM	MM	MM	MM	1541
2019	5	31	8	42	70	3.1	5.1	MM	MM	MM	MM	1018.7	26	28.1	MM	MM	MM	MM	1540
2019	5	31	8	48	80	3.6	5.1	MM	MM	MM	MM	1018.7	25.9	28.1	MM	MM	MM	MM	1539
2019	5	31	8	54	70	3.1	4.6	MM	MM	MM	MM	1018.7	25.9	28.1	MM	MM	MM	MM	1538
2019	5	31	9	0	60	3.6	5.7	MM	MM	MM	MM	1018.6	26	28.1	MM	MM	0.9	MM	1537
2019	5	31	9	6	80	3.6	6.2	MM	MM	MM	MM	1018.5	26	28	MM	MM	MM	MM	1536
2019	5	31	9	12	80	4.1	6.2	MM	MM	MM	MM	1018.5	25.9	28	MM	MM	MM	MM	1535
2019	5	31	9	18	80	3.1	7.2	MM	MM	MM	MM	1018.5	26.1	28	MM	MM	MM	MM	1534
2019	5	31	9	24	70	3.6	5.1	MM	MM	MM	MM	1018.4	26	28	MM	MM	MM	MM	1533
2019	5	31	9	30	90	1.5	4.6	MM	MM	MM	MM	1018.4	26	28	MM	MM	MM	MM	1532
2019	5	31	9	36	90	2.6	5.7	MM	MM	MM	MM	1018.3	25.8	28	MM	MM	MM	MM	1531
2019	5	31	9	42	100	2.1	6.2	MM	MM	MM	MM	1018.2	26	28	MM	MM	MM	MM	1530
2019	5	31	9	48	100	2.6	6.2	MM	MM	MM	MM	1018.2	26.1	28	MM	MM	MM	MM	1529
2019	5	31	9	54	80	2.1	5.7	MM	MM	MM	MM	1018.1	25.9	28	MM	MM	MM	MM	1528
2019	5	31	10	0	90	3.6	6.2	MM	MM	MM	MM	1018.1	25.7	28	MM	MM	-0.3	MM	1527
2019	5	31	10	6	90	3.1	5.7	MM	MM	MM	MM	1018.1	26	28	MM	MM	MM	MM	1526
2019	5	31	10	12	90	3.6	6.2	MM	MM	MM	MM	1018	25.8	28	MM	MM	MM	MM	1525
2019	5	31	10	18	90	2.6	5.7	MM	MM	MM	MM	1018.1	26	28	MM	MM	MM	MM	1524
2019	5	31	10	24	100	2.1	5.7	MM	MM	MM	MM	1018	25.9	28	MM	MM	MM	MM	1523
2019	5	31	10	30	90	2.6	4.6	MM	MM	MM	MM	1017.9	25.8	28	MM	MM	MM	MM	1522
2019	5	31	10	36	90	2.6	6.2	MM	MM	MM	MM	1017.8	25.9	28	MM	MM	MM	MM	1521
2019	5	31	10	42	90	2.1	5.1	MM	MM	MM	MM	1017.7	26	28	MM	MM	MM	MM	1520
2019	5	31	10	48	90	3.6	5.7	MM	MM	MM	MM	1017.7	25.8	28	MM	MM	MM	MM	1519
2019	5	31	10	54	90	2.6	5.7	MM	MM	MM	MM	1017.6	25.9	27.9	MM	MM	MM	MM	1518
2019	5	31	11	0	100	4.1	6.2	MM	MM	MM	MM	1017.6	26	27.9	MM	MM	-1.1	MM	1517
2019	5	31	11	6	90	2.6	5.7	MM	MM	MM	MM	1017.5	26	27.9	MM	MM	MM	MM	1516
2019	5	31	11	12	90	3.6	6.7	MM	MM	MM	MM	1017.4	25.8	27.9	MM	MM	MM	MM	1515
2019	5	31	11	18	90	3.6	5.7	MM	MM	MM	MM	1017.3	25.8	27.9	MM	MM	MM	MM	1514
2019	5	31	11	24	100	2.6	6.2	MM	MM	MM	MM	1017.2	25.9	27.9	MM	MM	MM	MM	1513
2019	5	31	11	30	100	4.1	6.2	MM	MM	MM	MM	1017.3	25.8	27.9	MM	MM	MM	MM	1512
2019	5	31	11	36	100	4.1	6.7	MM	MM	MM	MM	1017.2	25.9	27.9	MM	MM	MM	MM	1511
2019	5	31	11	42	100	5.1	8.2	MM	MM	MM	MM	1017.1	25.9	27.9	MM	MM	MM	MM	1510
2019	5	31	11	48	100	3.1	7.7	MM	MM	MM	MM	1017	25.8	27.9	MM	MM	MM	MM	1509
2019	5	31	11	54	100	4.6	7.7	MM	MM	MM	MM	1016.9	25.9	27.9	MM	MM	MM	MM	1508
2019	5	31	12	0	100	4.1	8.2	MM	MM	MM	MM	1016.9	25.8	27.9	MM	MM	-1.7	MM	1507
2019	5	31	12	6	100	2.6	5.7	MM	MM	MM	MM	1016.8	25.7	27.9	MM	MM	MM	MM	1506
2019	5	31	12	12	90	2.6	6.7	MM	MM	MM	MM	1016.8	25.7	27.9	MM	MM	MM	MM	1505
2019	5	31	12	18	90	2.6	5.7	MM	MM	MM	MM	1016.8	25.8	27.9	MM	MM	MM	MM	1504
2019	5	31	12	24	90	2.6	5.1	MM	MM	MM	MM	1016.7	25.6	27.9	MM	MM	MM	MM	1503
2019	5	31	12	30	90	2.6	7.2	MM	MM	MM	MM	1016.7	25.6	27.9	MM	MM	MM	MM	1502
2019	5	31	12	36	90	3.6	6.2	MM	MM	MM	MM	1016.7	25.6	27.8	MM	MM	MM	MM	1501
2019	5	31	12	42	90	2.6	5.1	MM	MM	MM	MM	1016.7	25.6	27.8	MM	MM	MM	MM	1500
2019	5	31	12	48	90	3.1	6.2	MM	MM	MM	MM	1016.7	25.6	27.8	MM	MM	MM	MM	1499
2019	5	31	12	54	90	3.1	5.7	MM	MM	MM	MM	1016.6	25.5	27.8	MM	MM	MM	MM	1498
2019	5	31	13	0	90	3.1	5.7	MM	MM	MM	MM	1016.7	25.5	27.8	MM	MM	-1.4	MM	1497
2019	5	31	13	6	80	4.1	6.2	MM	MM	MM	MM	1016.7	25.4	27.8	MM	MM	MM	MM	1496
2019	5	31	13	12	90	2.1	5.7	MM	MM	MM	MM	1016.7	25.5	27.8	MM	MM	MM	MM	1495
2019	5	31	13	18	90	2.1	5.1	MM	MM	MM	MM	1016.7	25.7	27.8	MM	MM	MM	MM	1494
2019	5	31	13	24	90	2.6	5.1	MM	MM	MM	MM	1016.7	25.3	27.8	MM	MM	MM	MM	1493
2019	5	31	13	30	90	2.6	4.1	MM	MM	MM	MM	1016.7	25.5	27.8	MM	MM	MM	MM	1492
2019	5	31	13	36	90	2.1	5.7	MM	MM	MM	MM	1016.7	25.5	27.8	MM	MM	MM	MM	1491
2019	5	31	13	42	100	2.1	4.1	MM	MM	MM	MM	1016.7	25.4	27.8	MM	MM	MM	MM	1490
2019	5	31	13	48	90	1.5	4.1	MM	MM	MM	MM	1016.6	25.4	27.8	MM	MM	MM	MM	1489
2019	5	31	13	54	100	2.6	4.6	MM	MM	MM	MM	1016.6	25.3	27.8	MM	MM	MM	MM	1488
2019	5	31	14	0	90	2.6	4.6	MM	MM	MM	MM	1016.6	25.5	27.8	MM	MM	-1	MM	1487
2019	5	31	14	6	90	3.1	5.7	MM	MM	MM	MM	1016.6	25.5	27.8	MM	MM	MM	MM	1486
2019	5	31	14	12	90	2.1	6.2	MM	MM	MM	MM	1016.6	25.5	27.8	MM	MM	MM	MM	1485
2019	5	31	14	18	90	2.6	6.2	MM	MM	MM	MM	1016.6	25.5	27.8	MM	MM	MM	MM	1484
2019	5	31	14	24	100	2.6	5.1	MM	MM	MM	MM	1016.6	25.6	27.8	MM	MM	MM	MM	1483
2019	5	31	14	30	90	2.1	5.1	MM	MM	MM	MM	1016.5	25.4	27.8	MM	MM	MM	MM	1482
2019	5	31	14	36	100	4.6	7.7	MM	MM	MM	MM	1016.6	25.5	27.8	MM	MM	MM	MM	1481
2019	5	31	14	42	100	2.6	6.7	MM	MM	MM	MM	1016.6	25.3	27.8	MM	MM	MM	MM	1480
2019	5	31	14	48	100	4.1	6.7	MM	MM	MM	MM	1016.6	25.3	27.8	MM	MM	MM	MM	1479
2019	5	31	14	54	100	3.6	6.2	MM	MM	MM	MM	1016.6	25.4	27.8	MM	MM	MM	MM	1478
2019	5	31	15	0	90	2.1	5.7	MM	MM	MM	MM	1016.7	25.3	27.7	MM	MM	0	MM	1477
2019	5	31	15	6	90	2.1	5.1	MM	MM	MM	MM	1016.7	25.2	27.7	MM	MM	MM	MM	1476
2019	5	31	15	12	90	2.1	5.1	MM	MM	MM	MM	1016.8	25.2	27.7	MM	MM	MM	MM	1475
2019	5	31	15	18	100	3.1	6.2	MM	MM	MM	MM	1016.8	25.2	27.7	MM	MM	MM	MM	1474
2019	5	31	15	24	100	2.1	5.7	MM	MM	MM	MM	1016.9	25.3	27.7	MM	MM	MM	MM	1473
2019	5	31	15	30	100	3.1	5.7	MM	MM	MM	MM	1016.9	25.4	27.7	MM	MM	MM	MM	1472
2019	5	31	15	36	100	2.1	5.1	MM	MM	MM	MM	1016.9	25.4	27.7	MM	MM	MM	MM	1471
2019	5	31	15	42	90	3.6	7.2	MM	MM	MM	MM	1016.9	25.3	27.7	MM	MM	MM	MM	1470
2019	5	31	15	48	80	4.6	6.7	MM	MM	MM	MM	1017	25.1	27.7	MM	MM	MM	MM	1469
2019	5	31	15	54	80	3.1	6.2	MM	MM	MM	MM	1017.1	25	27.7	MM	MM	MM	MM	1468
2019	5	31	16	0	80	4.1	5.7	MM	MM	MM	MM	1017.2	25.1	27.7	MM	MM	0.5	MM	1467
2019	5	31	16	6	100	2.6	6.2	MM	MM	MM	MM	1017.2	25.3	27.7	MM	MM	MM	MM	1466
2019	5	31	16	12	90	1.5	5.1	MM	MM	MM	MM	1017.3	25.3	27.7	MM	MM	MM	MM	1465
2019	5	31	16	18	90	1.5	5.7	MM	MM	MM	MM	1017.4	25.5	27.7	MM	MM	MM	MM	1464
2019	5	31	16	24	100	3.1	6.2	MM	MM	MM	MM	1017.5	25.3	27.7	MM	MM	MM	MM	1463
2019	5	31	16	30	110	3.1	5.7	MM	MM	MM	MM	1017.6	25.3	27.7	MM	MM	MM	MM	1462
2019	5	31	16	36	100	3.6	5.1	MM	MM	MM	MM	1017.6	25.6	27.6	MM	MM	MM	MM	1461
2019	5	31	16	42	100	3.1	6.2	MM	MM	MM	MM	1017.6	25.7	27.6	MM	MM	MM	MM	1460
2019	5	31	16	48	110	4.6	6.7	MM	MM	MM	MM	1017.7	26.3	27.6	MM	MM	MM	MM	1459
2019	5	31	16	54	100	2.6	6.7	MM	MM	MM	MM	1017.7	26.2	27.6	MM	MM	MM	MM	1458
2019	5	31	17	0	100	2.1	6.2	MM	MM	MM	MM	1017.7	26	27.6	MM	MM	1.1	MM	1457
2019	5	31	17	6	100	3.1	6.2	MM	MM	MM	MM	1017.8	26.4	27.6	MM	MM	MM	MM	1456
2019	5	31	17	12	110	5.1	7.2	MM	MM	MM	MM	1017.9	26.7	27.6	MM	MM	MM	MM	1455
2019	5	31	17	18	100	5.1	7.7	MM	MM	MM	MM	1018	27	27.6	MM	MM	MM	MM	1454
2019	5	31	17	24	110	5.7	7.7	MM	MM	MM	MM	1018.1	27	27.6	MM	MM	MM	MM	1453
2019	5	31	17	30	100	3.1	7.2	MM	MM	MM	MM	1018.2	26.5	27.5	MM	MM	MM	MM	1452
2019	5	31	17	36	110	4.6	7.2	MM	MM	MM	MM	1018.3	26.3	27.5	MM	MM	MM	MM	1451
2019	5	31	17	42	100	3.6	6.7	MM	MM	MM	MM	1018.4	27.2	27.5	MM	MM	MM	MM	1450
2019	5	31	17	48	100	2.6	7.7	MM	MM	MM	MM	1018.4	27.1	27.5	MM	MM	MM	MM	1449
