#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 02 01 22 54  76  4.6  6.7 99.00 99.00 99.00 999 1014.3  23.1  22.2 999.0 99.0 99.00
2019 02 01 23 00  75  7.4  8.8 99.00 99.00 99.00 999 1014.2  23.2  22.3 999.0 99.0 99.00
2019 02 01 23 06  74  7.4  9.1 99.00 99.00 99.00 999 1014.1  23.4  22.3 999.0 99.0 99.00
2019 02 01 23 12  70  7.6  9.9 99.00 99.00 99.00 999 1014.0  23.2  22.3 999.0 99.0 99.00
2019 02 01 23 18  74  8.0  9.5 99.00 99.00 99.00 999 1013.8  23.2  22.3 999.0 99.0 99.00
2019 02 01 23 24  68  8.2  9.9 99.00 99.00 99.00 999 1013.6  23.1  22.3 999.0 99.0 99.00
2019 02 01 23 30  76  7.5 10.5 99.00 99.00 99.00 999 1013.5  23.3  22.3 999.0 99.0 99.00
2019 02 01 23 36  81  5.6  8.6 99.00 99.00 99.00 999 1013.4  23.4  22.3 999.0 99.0 99.00
2019 02 01 23 42  83  6.6  9.6 99.00 99.00 99.00 999 1013.3  23.2  22.3 999.0 99.0 99.00
2019 02 01 23 48  88  5.3  8.6 99.00 99.00 99.00 999 1013.2  23.3  22.4 999.0 99.0 99.00
2019 02 01 23 54  81  5.7  9.2 99.00 99.00 99.00 999 1013.2  23.4  22.4 999.0 99.0 99.00
2019 02 02 00 00  91  4.8  8.3 99.00 99.00 99.00 999 1013.1  23.2  22.4 999.0 99.0 99.00
2019 02 02 00 06  87  4.9  9.0 99.00 99.00 99.00 999 1013.1  23.2  22.4 999.0 99.0 99.00
2019 02 02 00 12  88  3.9  8.3 99.00 99.00 99.00 999 1013.0  23.2  22.4 999.0 99.0 99.00
2019 02 02 00 18  71  5.4  7.5 99.00 99.00 99.00 999 1013.0  23.4  22.4 999.0 99.0 99.00
2019 02 02 00 24  77  3.4  6.8 99.00 99.00 99.00 999 1013.1  23.3  22.4 999.0 99.0 99.00
2019 02 02 00 30  79  4.3  6.7 99.00 99.00 99.00 999 1013.1  23.4  22.5 999.0 99.0 99.00
2019 02 02 00 36  77  5.1  7.1 99.00 99.00 99.00 999 1013.0  23.4  22.5 999.0 99.0 99.00
2019 02 02 00 42  70  5.7  7.7 99.00 99.00 99.00 999 1012.9  23.5  22.5 999.0 99.0 99.00
2019 02 02 00 48  66  6.1  8.3 99.00 99.00 99.00 999 1012.9  23.5  22.5 999.0 99.0 99.00
2019 02 02 00 54  63  5.4  7.5 99.00 99.00 99.00 999 1012.9  23.4  22.5 999.0 99.0 99.00
2019 02 02 01 00  66  6.9  8.3 99.00 99.00 99.00 999 1012.8  23.3  22.5 999.0 99.0 99.00
2019 02 02 01 06  78  4.8  7.5 99.00 99.00 99.00 999 1012.8  23.5  22.6 999.0 99.0 99.00
2019 02 02 01 12  60  5.7  7.9 99.00 99.00 99.00 999 1012.7  23.5  22.6 999.0 99.0 99.00
2019 02 02 01 18  60  5.8  7.5 99.00 99.00 99.00 999 1012.8  23.4  22.6 999.0 99.0 99.00
2019 02 02 01 24  70  7.3  8.6 99.00 99.00 99.00 999 1012.8  23.2  22.6 999.0 99.0 99.00
2019 02 02 01 30  65  7.4  9.8 99.00 99.00 99.00 999 1012.8  23.3  22.6 999.0 99.0 99.00
2019 02 02 01 36  62  6.9  8.5 99.00 99.00 99.00 999 1012.8  23.2  22.6 999.0 99.0 99.00
2019 02 02 01 42  64  7.1  8.3 99.00 99.00 99.00 999 1012.7  23.2  22.7 999.0 99.0 99.00
2019 02 02 01 48  70  9.5 10.9 99.00 99.00 99.00 999 1012.7  22.7  22.7 999.0 99.0 99.00
2019 02 02 01 54  80  7.4 10.8 99.00 99.00 99.00 999 1012.7  22.6  22.7 999.0 99.0 99.00
2019 02 02 02 00  73  7.1  9.0 99.00 99.00 99.00 999 1012.7  23.0  22.7 999.0 99.0 99.00
2019 02 02 02 06  73  7.7  9.3 99.00 99.00 99.00 999 1012.7  23.0  22.8 999.0 99.0 99.00
2019 02 02 02 12  61  6.6  8.5 99.00 99.00 99.00 999 1012.7  22.9  22.8 999.0 99.0 99.00
2019 02 02 02 18  61  6.4  7.4 99.00 99.00 99.00 999 1012.8  22.8  22.8 999.0 99.0 99.00
2019 02 02 02 24  58  6.6  8.3 99.00 99.00 99.00 999 1012.8  22.7  22.8 999.0 99.0 99.00
2019 02 02 02 30  74  5.4  8.2 99.00 99.00 99.00 999 1012.8  22.4  22.8 999.0 99.0 99.00
2019 02 02 02 36  77  5.9  6.9 99.00 99.00 99.00 999 1012.8  22.9  22.8 999.0 99.0 99.00
2019 02 02 02 42  75  5.2  6.7 99.00 99.00 99.00 999 1012.8  23.2  22.7 999.0 99.0 99.00
2019 02 02 02 48  63  6.1  7.2 99.00 99.00 99.00 999 1012.9  23.1  22.7 999.0 99.0 99.00
2019 02 02 02 54  84  3.5  8.2 99.00 99.00 99.00 999 1012.9  22.9  22.7 999.0 99.0 99.00
2019 02 02 03 00  74  5.6  6.5 99.00 99.00 99.00 999 1013.0  22.9  22.7 999.0 99.0 99.00
2019 02 02 03 06  68  4.6  6.8 99.00 99.00 99.00 999 1013.1  23.0  22.7 999.0 99.0 99.00
2019 02 02 03 12  72  5.5  7.3 99.00 99.00 99.00 999 1013.1  22.8  22.7 999.0 99.0 99.00
2019 02 02 03 18  81  3.9  6.5 99.00 99.00 99.00 999 1013.1  23.0  22.7 999.0 99.0 99.00
2019 02 02 03 24  79  3.8  8.7 99.00 99.00 99.00 999 1013.1  23.1  22.7 999.0 99.0 99.00
2019 02 02 03 30  74  3.9  7.4 99.00 99.00 99.00 999 1013.2  23.0  22.8 999.0 99.0 99.00
2019 02 02 03 36  81  4.4  6.8 99.00 99.00 99.00 999 1013.2  23.0  22.8 999.0 99.0 99.00
2019 02 02 03 42  80  4.5  6.7 99.00 99.00 99.00 999 1013.3  23.0  22.8 999.0 99.0 99.00
2019 02 02 03 48  73  5.0  6.3 99.00 99.00 99.00 999 1013.3  23.0  22.8 999.0 99.0 99.00
2019 02 02 03 54  82  5.6  7.6 99.00 99.00 99.00 999 1013.3  23.0  22.8 999.0 99.0 99.00
2019 02 02 04 00  85  4.6  7.4 99.00 99.00 99.00 999 1013.3  22.9  22.9 999.0 99.0 99.00
2019 02 02 04 06  83  4.2  7.2 99.00 99.00 99.00 999 1013.4  23.0  22.9 999.0 99.0 99.00
2019 02 02 04 12  78  3.9  5.9 99.00 99.00 99.00 999 1013.5  22.9  22.9 999.0 99.0 99.00
2019 02 02 04 18  81  5.3  7.6 99.00 99.00 99.00 999 1013.6  22.9  22.9 999.0 99.0 99.00
2019 02 02 04 24  72  3.9  6.7 99.00 99.00 99.00 999 1013.6  22.9  22.9 999.0 99.0 99.00
2019 02 02 04 30  72  5.0  6.6 99.00 99.00 99.00 999 1013.6  23.0  22.9 999.0 99.0 99.00
2019 02 02 04 36  81  4.5  7.0 99.00 99.00 99.00 999 1013.6  23.0  23.0 999.0 99.0 99.00
2019 02 02 04 42  77  5.9  6.9 99.00 99.00 99.00 999 1013.7  23.0  23.0 999.0 99.0 99.00
2019 02 02 04 48  82  4.9  7.2 99.00 99.00 99.00 999 1013.7  22.8  23.0 999.0 99.0 99.00
2019 02 02 04 54  72  5.6  7.5 99.00 99.00 99.00 999 1013.7  22.9  23.0 999.0 99.0 99.00
2019 02 02 05 00  80  4.1  6.2 99.00 99.00 99.00 999 1013.7  22.9  23.0 999.0 99.0 99.00
2019 02 02 05 06  79  5.8  7.7 99.00 99.00 99.00 999 1013.7  22.9  23.0 999.0 99.0 99.00
2019 02 02 05 12  71  4.6  6.0 99.00 99.00 99.00 999 1013.7  22.9  23.0 999.0 99.0 99.00
2019 02 02 05 18  73  5.1  7.0 99.00 99.00 99.00 999 1013.8  22.9  23.0 999.0 99.0 99.00
2019 02 02 05 24  69  6.2  7.3 99.00 99.00 99.00 999 1013.8  22.7  23.0 999.0 99.0 99.00
2019 02 02 05 30  74  6.7  8.8 99.00 99.00 99.00 999 1013.9  22.8  23.0 999.0 99.0 99.00
2019 02 02 05 36  67  6.3  7.5 99.00 99.00 99.00 999 1014.1  22.8  23.0 999.0 99.0 99.00
2019 02 02 05 42  76  5.0  7.8 99.00 99.00 99.00 999 1014.2  22.7  23.0 999.0 99.0 99.00
2019 02 02 05 48  73  5.2  8.1 99.00 99.00 99.00 999 1014.3  22.9  23.0 999.0 99.0 99.00
2019 02 02 05 54  87  3.3  7.1 99.00 99.00 99.00 999 1014.4  22.6  22.9 999.0 99.0 99.00
2019 02 02 06 00  70  5.8  7.1 99.00 99.00 99.00 999 1014.5  22.8  22.9 999.0 99.0 99.00
2019 02 02 06 06  77  5.0  8.0 99.00 99.00 99.00 999 1014.5  22.9  22.9 999.0 99.0 99.00
2019 02 02 06 12  67  5.0  6.3 99.00 99.00 99.00 999 1014.5  22.8  22.9 999.0 99.0 99.00
2019 02 02 06 18  88  4.5  8.9 99.00 99.00 99.00 999 1014.7  22.8  22.9 999.0 99.0 99.00
2019 02 02 06 24  89  4.1  7.9 99.00 99.00 99.00 999 1014.7  22.2  22.9 999.0 99.0 99.00
2019 02 02 06 30  74  5.5  7.1 99.00 99.00 99.00 999 1014.7  21.7  22.9 999.0 99.0 99.00
2019 02 02 06 36  77  4.5  7.6 99.00 99.00 99.00 999 1014.8  22.0  22.9 999.0 99.0 99.00
2019 02 02 06 42  84  3.1  6.1 99.00 99.00 99.00 999 1014.8  22.0  22.9 999.0 99.0 99.00
2019 02 02 06 48  77  4.7  6.5 99.00 99.00 99.00 999 1014.9  22.1  22.9 999.0 99.0 99.00
2019 02 02 06 54  72  5.8  7.8 99.00 99.00 99.00 999 1014.8  22.3  22.9 999.0 99.0 99.00
2019 02 02 07 00  62  5.8 10.5 99.00 99.00 99.00 999 1014.8  21.7  22.9 999.0 99.0 99.00
2019 02 02 07 06  77  6.7  8.1 99.00 99.00 99.00 999 1014.8  22.1  22.9 999.0 99.0 99.00
2019 02 02 07 12  65  5.2  7.6 99.00 99.00 99.00 999 1014.8  22.2  22.9 999.0 99.0 99.00
2019 02 02 07 18  71  7.1  9.6 99.00 99.00 99.00 999 1014.9  22.3  22.9 999.0 99.0 99.00
2019 02 02 07 24  77  6.5  9.9 99.00 99.00 99.00 999 1015.0  22.6  22.9 999.0 99.0 99.00
2019 02 02 07 30  67  6.2  7.6 99.00 99.00 99.00 999 1015.0  22.6  22.9 999.0 99.0 99.00
2019 02 02 07 36  69  5.8  7.7 99.00 99.00 99.00 999 1015.1  22.7  22.9 999.0 99.0 99.00
2019 02 02 07 42  78  4.0  7.5 99.00 99.00 99.00 999 1015.0  22.4  22.9 999.0 99.0 99.00
2019 02 02 07 48  89  2.6  6.1 99.00 99.00 99.00 999 1014.9  22.5  22.9 999.0 99.0 99.00
2019 02 02 07 54  74  5.3  8.2 99.00 99.00 99.00 999 1014.9  22.5  22.9 999.0 99.0 99.00
2019 02 02 08 00  76  6.8  8.6 99.00 99.00 99.00 999 1014.8  22.5  22.9 999.0 99.0 99.00
2019 02 02 08 06  74  7.4  9.2 99.00 99.00 99.00 999 1014.8  22.7  22.9 999.0 99.0 99.00
2019 02 02 08 12  81  6.7  9.1 99.00 99.00 99.00 999 1014.7  22.6  22.8 999.0 99.0 99.00
2019 02 02 08 18  82  4.6  9.1 99.00 99.00 99.00 999 1014.7  22.6  22.8 999.0 99.0 99.00
2019 02 02 08 24  87  3.6  7.6 99.00 99.00 99.00 999 1014.7  22.5  22.8 999.0 99.0 99.00
2019 02 02 08 30  82  4.7  6.7 99.00 99.00 99.00 999 1014.7  22.4  22.8 999.0 99.0 99.00
2019 02 02 08 36  75  6.8  9.1 99.00 99.00 99.00 999 1014.7  22.6  22.8 999.0 99.0 99.00
2019 02 02 08 42  73  7.0  8.2 99.00 99.00 99.00 999 1014.7  22.5  22.8 999.0 99.0 99.00
2019 02 02 08 48  77  6.6  9.4 99.00 99.00 99.00 999 1014.7  22.6  22.8 999.0 99.0 99.00
2019 02 02 08 54  83  7.0  9.1 99.00 99.00 99.00 999 1014.8  21.9  22.8 999.0 99.0 99.00
2019 02 02 09 00  87  3.9  9.2 99.00 99.00 99.00 999 1014.8  22.2  22.8 999.0 99.0 99.00
2019 02 02 09 06  80  6.4  9.1 99.00 99.00 99.00 999 1014.8  22.2  22.8 999.0 99.0 99.00
2019 02 02 09 12  77  5.9  8.0 99.00 99.00 99.00 999 1014.8  22.2  22.8 999.0 99.0 99.00
2019 02 02 09 18  85  4.2  9.0 99.00 99.00 99.00 999 1014.7  22.4  22.7 999.0 99.0 99.00
2019 02 02 09 24  80  5.5  7.5 99.00 99.00 99.00 999 1014.6  22.4  22.7 999.0 99.0 99.00
2019 02 02 09 30  91  5.7  9.8 99.00 99.00 99.00 999 1014.7  22.1  22.7 999.0 99.0 99.00
2019 02 02 09 36  85  5.0  9.5 99.00 99.00 99.00 999 1014.6  21.9  22.7 999.0 99.0 99.00
2019 02 02 09 42  92  4.9  8.8 99.00 99.00 99.00 999 1014.6  21.8  22.7 999.0 99.0 99.00
2019 02 02 09 48  93  4.5  8.1 99.00 99.00 99.00 999 1014.6  21.7  22.7 999.0 99.0 99.00
2019 02 02 09 54  95  3.7  6.6 99.00 99.00 99.00 999 1014.5  21.7  22.7 999.0 99.0 99.00
2019 02 02 10 00  91  3.5  5.1 99.00 99.00 99.00 999 1014.5  21.7  22.7 999.0 99.0 99.00
2019 02 02 10 06  87  4.8  8.3 99.00 99.00 99.00 999 1014.5  21.9  22.7 999.0 99.0 99.00
2019 02 02 10 12  89  5.3  8.7 99.00 99.00 99.00 999 1014.5  21.9  22.6 999.0 99.0 99.00
2019 02 02 10 18  85  5.9  9.4 99.00 99.00 99.00 999 1014.4  21.9  22.6 999.0 99.0 99.00
2019 02 02 10 24  85  5.1  8.9 99.00 99.00 99.00 999 1014.4  22.1  22.6 999.0 99.0 99.00
2019 02 02 10 30  87  5.2  9.2 99.00 99.00 99.00 999 1014.4  22.0  22.6 999.0 99.0 99.00
2019 02 02 10 36  86  6.2  9.0 99.00 99.00 99.00 999 1014.4  22.1  22.6 999.0 99.0 99.00
2019 02 02 10 42  77  7.9  9.4 99.00 99.00 99.00 999 1014.4  22.4  22.6 999.0 99.0 99.00
2019 02 02 10 48  87  5.1  8.2 99.00 99.00 99.00 999 1014.3  22.3  22.6 999.0 99.0 99.00
2019 02 02 10 54  84  6.3  9.5 99.00 99.00 99.00 999 1014.3  22.3  22.6 999.0 99.0 99.00
2019 02 02 11 00  79  7.1  9.3 99.00 99.00 99.00 999 1014.3  22.4  22.6 999.0 99.0 99.00
2019 02 02 11 06  86  4.4  9.7 99.00 99.00 99.00 999 1014.2  22.3  22.5 999.0 99.0 99.00
2019 02 02 11 12  90  4.3  7.7 99.00 99.00 99.00 999 1014.2  22.4  22.5 999.0 99.0 99.00
2019 02 02 11 18  78  5.8  7.6 99.00 99.00 99.00 999 1014.2  22.2  22.5 999.0 99.0 99.00
2019 02 02 11 24  85  5.7  8.0 99.00 99.00 99.00 999 1014.1  21.9  22.5 999.0 99.0 99.00
2019 02 02 11 30  76  5.2  8.4 99.00 99.00 99.00 999 1014.1  22.0  22.5 999.0 99.0 99.00
2019 02 02 11 36  85  5.3  9.5 99.00 99.00 99.00 999 1014.1  22.1  22.5 999.0 99.0 99.00
2019 02 02 11 42  89  4.7 10.5 99.00 99.00 99.00 999 1014.0  21.8  22.5 999.0 99.0 99.00
2019 02 02 11 48  89  4.0  7.7 99.00 99.00 99.00 999 1013.9  21.9  22.5 999.0 99.0 99.00
2019 02 02 11 54  85  4.0  6.9 99.00 99.00 99.00 999 1013.8  22.0  22.5 999.0 99.0 99.00
2019 02 02 12 00  85  3.7  6.9 99.00 99.00 99.00 999 1013.8  22.0  22.5 999.0 99.0 99.00
2019 02 02 12 06  81  4.8  7.3 99.00 99.00 99.00 999 1013.8  22.2  22.5 999.0 99.0 99.00
2019 02 02 12 12  83  4.2  8.4 99.00 99.00 99.00 999 1013.7  22.3  22.5 999.0 99.0 99.00
2019 02 02 12 18  86  5.1 10.2 99.00 99.00 99.00 999 1013.7  22.1  22.4 999.0 99.0 99.00
2019 02 02 12 24  87  3.7  8.8 99.00 99.00 99.00 999 1013.7  22.2  22.4 999.0 99.0 99.00
2019 02 02 12 30  86  4.1  6.6 99.00 99.00 99.00 999 1013.7  22.3  22.4 999.0 99.0 99.00
2019 02 02 12 36  85  4.9  8.7 99.00 99.00 99.00 999 1013.6  22.5  22.4 999.0 99.0 99.00
2019 02 02 12 42  80  4.8  6.7 99.00 99.00 99.00 999 1013.6  22.5  22.4 999.0 99.0 99.00
2019 02 02 12 48  85  5.2  8.6 99.00 99.00 99.00 999 1013.6  22.1  22.4 999.0 99.0 99.00
2019 02 02 12 54  81  5.8  8.8 99.00 99.00 99.00 999 1013.6  22.2  22.4 999.0 99.0 99.00
2019 02 02 13 00  78  6.2  8.6 99.00 99.00 99.00 999 1013.6  22.3  22.4 999.0 99.0 99.00
2019 02 02 13 06  80  5.0  7.4 99.00 99.00 99.00 999 1013.6  22.4  22.4 999.0 99.0 99.00
2019 02 02 13 12  75  5.7  7.0 99.00 99.00 99.00 999 1013.5  22.5  22.4 999.0 99.0 99.00
2019 02 02 13 18  76  5.9  7.9 99.00 99.00 99.00 999 1013.5  22.6  22.4 999.0 99.0 99.00
2019 02 02 13 24  87  4.6  8.6 99.00 99.00 99.00 999 1013.4  22.5  22.4 999.0 99.0 99.00
2019 02 02 13 30  76  6.8  8.2 99.00 99.00 99.00 999 1013.4  22.6  22.4 999.0 99.0 99.00
2019 02 02 13 36  79  6.1  8.1 99.00 99.00 99.00 999 1013.3  22.6  22.4 999.0 99.0 99.00
2019 02 02 13 42  74  6.2  8.3 99.00 99.00 99.00 999 1013.2  22.6  22.4 999.0 99.0 99.00
2019 02 02 13 48  72  6.0  8.0 99.00 99.00 99.00 999 1013.3  22.5  22.4 999.0 99.0 99.00
2019 02 02 13 54  72  6.0  9.2 99.00 99.00 99.00 999 1013.4  22.6  22.4 999.0 99.0 99.00
2019 02 02 14 00  71  6.8  8.3 99.00 99.00 99.00 999 1013.5  22.6  22.4 999.0 99.0 99.00
2019 02 02 14 06  75  5.8  7.2 99.00 99.00 99.00 999 1013.5  22.7  22.4 999.0 99.0 99.00
2019 02 02 14 12  70  7.0  9.3 99.00 99.00 99.00 999 1013.5  22.5  22.4 999.0 99.0 99.00
2019 02 02 14 18  61  6.0  9.8 99.00 99.00 99.00 999 1013.5  22.5  22.4 999.0 99.0 99.00
2019 02 02 14 24  68  6.1  8.9 99.00 99.00 99.00 999 1013.5  22.5  22.4 999.0 99.0 99.00
2019 02 02 14 30  73  5.8  7.1 99.00 99.00 99.00 999 1013.5  22.6  22.4 999.0 99.0 99.00
2019 02 02 14 36  66  6.3  7.6 99.00 99.00 99.00 999 1013.4  22.6  22.4 999.0 99.0 99.00
2019 02 02 14 42  79  5.4  7.0 99.00 99.00 99.00 999 1013.4  22.5  22.4 999.0 99.0 99.00
2019 02 02 14 48  69  6.2 10.4 99.00 99.00 99.00 999 1013.5  21.9  22.4 999.0 99.0 99.00
2019 02 02 14 54  77  8.0 10.0 99.00 99.00 99.00 999 1013.5  21.9  22.4 999.0 99.0 99.00
2019 02 02 15 00  79  6.0  9.1 99.00 99.00 99.00 999 1013.5  22.0  22.4 999.0 99.0 99.00
2019 02 02 15 06  72  5.8  7.7 99.00 99.00 99.00 999 1013.6  22.2  22.4 999.0 99.0 99.00
2019 02 02 15 12  74  6.2  8.7 99.00 99.00 99.00 999 1013.7  22.5  22.4 999.0 99.0 99.00
2019 02 02 15 18  70  7.2  8.3 99.00 99.00 99.00 999 1013.7  22.5  22.4 999.0 99.0 99.00
2019 02 02 15 24  69  7.8  9.9 99.00 99.00 99.00 999 1013.7  22.2  22.4 999.0 99.0 99.00
2019 02 02 15 30  69  6.7  9.7 99.00 99.00 99.00 999 1013.7  21.9  22.4 999.0 99.0 99.00
2019 02 02 15 36  70  6.8  8.0 99.00 99.00 99.00 999 1013.7  22.0  22.4 999.0 99.0 99.00
2019 02 02 15 42  72  5.4  8.0 99.00 99.00 99.00 999 1013.7  22.3  22.4 999.0 99.0 99.00
2019 02 02 15 48  70  5.5  7.2 99.00 99.00 99.00 999 1013.8  22.3  22.4 999.0 99.0 99.00
2019 02 02 15 54  63  5.7  9.1 99.00 99.00 99.00 999 1013.8  22.6  22.4 999.0 99.0 99.00
2019 02 02 16 00  69  7.0  9.3 99.00 99.00 99.00 999 1013.9  22.6  22.4 999.0 99.0 99.00
2019 02 02 16 06  71  6.1  8.5 99.00 99.00 99.00 999 1014.0  22.5  22.4 999.0 99.0 99.00
2019 02 02 16 12  71  7.3  8.5 99.00 99.00 99.00 999 1014.1  22.5  22.4 999.0 99.0 99.00
2019 02 02 16 18  72  7.4  8.9 99.00 99.00 99.00 999 1014.1  22.6  22.4 999.0 99.0 99.00
2019 02 02 16 24  65  8.1  9.7 99.00 99.00 99.00 999 1014.2  22.7  22.4 999.0 99.0 99.00
2019 02 02 16 30  76  7.1 10.8 99.00 99.00 99.00 999 1014.4  22.1  22.4 999.0 99.0 99.00
2019 02 02 16 36  62  6.6  9.7 99.00 99.00 99.00 999 1014.5  22.0  22.4 999.0 99.0 99.00
2019 02 02 16 42  56  6.1  8.1 99.00 99.00 99.00 999 1014.5  22.2  22.4 999.0 99.0 99.00
2019 02 02 16 48  69  7.2  9.8 99.00 99.00 99.00 999 1014.6  22.4  22.4 999.0 99.0 99.00
2019 02 02 16 54  67  8.8 10.2 99.00 99.00 99.00 999 1014.8  22.2  22.4 999.0 99.0 99.00
2019 02 02 17 00  61  7.9 10.1 99.00 99.00 99.00 999 1014.9  21.8  22.4 999.0 99.0 99.00
2019 02 02 17 06  54  7.2 10.2 99.00 99.00 99.00 999 1015.0  21.6  22.4 999.0 99.0 99.00
2019 02 02 17 12  60  6.6  8.3 99.00 99.00 99.00 999 1015.1  21.7  22.4 999.0 99.0 99.00
2019 02 02 17 18  76  5.8  8.7 99.00 99.00 99.00 999 1015.2  21.8  22.4 999.0 99.0 99.00
2019 02 02 17 24  69  6.7  9.7 99.00 99.00 99.00 999 1015.3  21.6  22.4 999.0 99.0 99.00
2019 02 02 17 30  65  6.7 11.1 99.00 99.00 99.00 999 1015.3  21.5  22.4 999.0 99.0 99.00
2019 02 02 17 36  58  5.3  6.8 99.00 99.00 99.00 999 1015.3  21.5  22.4 999.0 99.0 99.00
2019 02 02 17 42  54  7.4  9.1 99.00 99.00 99.00 999 1015.3  21.4  22.4 999.0 99.0 99.00
2019 02 02 17 48  50  6.5  8.2 99.00 99.00 99.00 999 1015.3  21.5  22.4 999.0 99.0 99.00
2019 02 02 17 54  63  6.6  8.4 99.00 99.00 99.00 999 1015.4  21.6  22.4 999.0 99.0 99.00
2019 02 02 18 00  64  6.6 10.1 99.00 99.00 99.00 999 1015.4  22.1  22.4 999.0 99.0 99.00
2019 02 02 18 06  60  8.1 10.0 99.00 99.00 99.00 999 1015.4  22.3  22.4 999.0 99.0 99.00
2019 02 02 18 12  50  7.6  9.8 99.00 99.00 99.00 999 1015.5  22.4  22.4 999.0 99.0 99.00
2019 02 02 18 18  49  8.2 10.9 99.00 99.00 99.00 999 1015.5  22.3  22.4 999.0 99.0 99.00
2019 02 02 18 24  52  7.9 10.7 99.00 99.00 99.00 999 1015.6  21.9  22.4 999.0 99.0 99.00
2019 02 02 18 30  49  7.6  9.8 99.00 99.00 99.00 999 1015.7  21.9  22.4 999.0 99.0 99.00
2019 02 02 18 36  58  7.5  8.9 99.00 99.00 99.00 999 1015.7  22.0  22.4 999.0 99.0 99.00
2019 02 02 18 42  58  8.1 10.7 99.00 99.00 99.00 999 1015.8  22.1  22.4 999.0 99.0 99.00
2019 02 02 18 48  47  7.9 10.6 99.00 99.00 99.00 999 1015.9  22.1  22.4 999.0 99.0 99.00
2019 02 02 18 54  49  9.0 10.5 99.00 99.00 99.00 999 1015.9  22.1  22.4 999.0 99.0 99.00
2019 02 02 19 00  55  8.0 11.7 99.00 99.00 99.00 999 1016.0  22.3  22.4 999.0 99.0 99.00
2019 02 02 19 06  58  7.8 10.2 99.00 99.00 99.00 999 1016.0  22.5  22.4 999.0 99.0 99.00
2019 02 02 19 12  60  9.1 11.4 99.00 99.00 99.00 999 1016.1  22.2  22.4 999.0 99.0 99.00
2019 02 02 19 18  77  7.5 10.8 99.00 99.00 99.00 999 1016.2  22.0  22.4 999.0 99.0 99.00
2019 02 02 19 24  70  8.2 10.9 99.00 99.00 99.00 999 1016.3  21.4  22.4 999.0 99.0 99.00
2019 02 02 19 30  68  6.4  8.0 99.00 99.00 99.00 999 1016.3  22.0  22.4 999.0 99.0 99.00
2019 02 02 19 36  67  8.3  9.7 99.00 99.00 99.00 999 1016.3  22.1  22.4 999.0 99.0 99.00
2019 02 02 19 42  67  7.9  9.6 99.00 99.00 99.00 999 1016.3  22.3  22.4 999.0 99.0 99.00
2019 02 02 19 48  52  7.0  8.4 99.00 99.00 99.00 999 1016.4  22.3  22.4 999.0 99.0 99.00
2019 02 02 19 54  53  7.3  8.6 99.00 99.00 99.00 999 1016.5  22.4  22.4 999.0 99.0 99.00
2019 02 02 20 00  62  6.9  8.6 99.00 99.00 99.00 999 1016.6  22.4  22.4 999.0 99.0 99.00
2019 02 02 20 06  64  7.7  8.6 99.00 99.00 99.00 999 1016.6  22.4  22.4 999.0 99.0 99.00
2019 02 02 20 12  59  7.2  8.9 99.00 99.00 99.00 999 1016.6  22.5  22.4 999.0 99.0 99.00
2019 02 02 20 18  52  7.5  9.2 99.00 99.00 99.00 999 1016.7  22.6  22.4 999.0 99.0 99.00
2019 02 02 20 24  51  6.6  8.3 99.00 99.00 99.00 999 1016.7  22.6  22.4 999.0 99.0 99.00
2019 02 02 20 30  48  6.5  8.3 99.00 99.00 99.00 999 1016.7  22.8  22.4 999.0 99.0 99.00
2019 02 02 20 36  43  5.7  7.0 99.00 99.00 99.00 999 1016.7  22.9  22.4 999.0 99.0 99.00
2019 02 02 20 42  45  7.2  8.7 99.00 99.00 99.00 999 1016.7  22.6  22.4 999.0 99.0 99.00
2019 02 02 20 48  54  5.6  8.0 99.00 99.00 99.00 999 1016.7  22.8  22.4 999.0 99.0 99.00
2019 02 02 20 54  56  6.5  8.5 99.00 99.00 99.00 999 1016.6  22.9  22.4 999.0 99.0 99.00
2019 02 02 21 00  58  7.0  9.0 99.00 99.00 99.00 999 1016.5  22.8  22.4 999.0 99.0 99.00
2019 02 02 21 06  53  6.6  8.9 99.00 99.00 99.00 999 1016.4  22.9  22.5 999.0 99.0 99.00
2019 02 02 21 12  45  7.8  9.5 99.00 99.00 99.00 999 1016.4  23.1  22.5 999.0 99.0 99.00
2019 02 02 21 18  53  6.9 10.7 99.00 99.00 99.00 999 1016.4  23.0  22.5 999.0 99.0 99.00
2019 02 02 21 24  63  7.6 10.8 99.00 99.00 99.00 999 1016.3  23.1  22.5 999.0 99.0 99.00
2019 02 02 21 30  55  7.0  9.5 99.00 99.00 99.00 999 1016.2  23.2  22.5 999.0 99.0 99.00
2019 02 02 21 36  69  9.4 11.0 99.00 99.00 99.00 999 1016.2  23.0  22.5 999.0 99.0 99.00
2019 02 02 21 42  55  7.2  9.7 99.00 99.00 99.00 999 1016.2  23.1  22.5 999.0 99.0 99.00
2019 02 02 21 48  64  7.5 10.3 99.00 99.00 99.00 999 1016.1  23.1  22.5 999.0 99.0 99.00
2019 02 02 21 54  65  8.5  9.7 99.00 99.00 99.00 999 1016.0  23.3  22.5 999.0 99.0 99.00
