"Bleaching.Score","PLUG.ID","Timepoint","Treatment","Species","Group","SpGroup"
"1088",-10.6787588450979,"1079","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1089",-9.06001201055854,"1638","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1090",-9.3442809018329,"1106","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1091",-5.71867775512948,"1092","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1092",-9.44884549257183,"3000","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1093",-1.77175946860672,"1231","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1094",10.73760629772,"1773","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1095",7.6793535150904,"1726","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1096",7.78710461071418,"1688","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1097",6.54923023059805,"2396","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1098",7.89169383794808,"1725","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1099",3.52238968829486,"2411","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1100",-3.57231885662001,"1095","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1101",-7.79151382167157,"2740","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1102",0.980489936196098,"1624","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1103",-0.716914213632535,"2183","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1104",-10.8391775397317,"2995","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1105",-10.7108592113301,"1222","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1106",-10.5018742662295,"1600","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1107",-11.0349333207242,"1208","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1108",-11.1870241118803,"1586","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1109",-11.1038725511146,"1326","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1110",-10.917179563988,"1317","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1111",-11.2323738285146,"2391","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1112",-9.70997387671922,"1428","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1113",2.07093601508823,"1454","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1114",-6.27507855764382,"2397","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1115",-1.94888904664144,"2192","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1116",6.34748587019018,"1063","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1117",0.0946139075979916,"1327","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1118",8.17888027763976,"1338","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1119",5.51801509882339,"2306","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1120",-1.76202517306257,"1447","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1121",7.37933278757673,"1321","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1122",10.7094316188704,"2005","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1123",8.5979074053323,"1730","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1124",-1.86183568864605,"1277","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1125",5.78826268669478,"1341","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1126",1.85683869120794,"2998","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1127",4.00147466799014,"2204","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1128",-10.1966475921691,"1060","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1129",-10.4101307355551,"2156","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1130",-7.79550171995956,"2739","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1131",-10.5631688736241,"2855","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1132",-10.2201027821792,"1570","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1133",-8.6934396998679,"2180","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1134",-8.95566620238513,"2169","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1135",-10.4167922111642,"2552","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1136",-8.04679265791554,"1769","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1137",0.524441339400647,"2528","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1138",-5.05901414396907,"1579","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1139",-1.36922787512851,"2988","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1140",10.3280898812413,"1236","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1141",5.46490336010464,"1736","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1142",7.20309867663082,"1121","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1143",10.5391006542418,"1258","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1144",7.72035397287741,"2212","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1145",9.44246880251364,"1302","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1146",10.3525660076674,"1775","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1147",5.6583544058339,"2172","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1148",9.12353472412419,"1308","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1149",6.55612336217714,"1243","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1150",10.2113890398721,"1426","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1151",4.23423356821987,"1595","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1152",9.43191964250232,"2153","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1153",-5.08969897073959,"2388","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1154",-7.63225968420542,"1676","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1155",-10.5424993231829,"1588","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1156",-5.18578922179516,"1583","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1157",-10.8380921020309,"2864","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1158",-3.23285802451687,"1998","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1159",-6.90463135982634,"1068","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1160",-10.8837353588,"1212","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1161",-8.22997749620246,"1297","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1162",-8.6228938447809,"1103","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1163",-9.06723806309163,"1044","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1164",-2.85455092512094,"2191","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1165",9.44751576413655,"2999","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1166",6.92544859882836,"1307","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1167",6.1166326347021,"2025","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1168",5.41349206391277,"1744","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1169",-6.69615745793105,"1475","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1170",-0.599912042717598,"1239","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1171",-2.0915916407983,"2534","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1172",-0.274567755920709,"1565","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1173",-6.43531210969211,"1294","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1174",6.31628454808299,"1738","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1175",-2.85740232940418,"1262","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1176",-6.6011262041109,"2058","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1177",3.55876431116268,"1713","Time5","High","M. capitata","Time5 High M. capitata","High M. capitata"
"1178",-10.3740390005777,"2076","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1179",-10.6620619367606,"1232","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1180",-10.0418613226521,"2981","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1181",-10.4562554842558,"1580","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1182",-10.5398154746609,"1268","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1183",-10.2550750269702,"1168","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1184",-10.3816863507667,"1605","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1185",-11.248739773013,"2001","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1186",-10.7022900512053,"1269","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1187",-7.32708463979417,"1599","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1188",-8.94831326898777,"1640","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1189",-5.0534329307735,"2744","Time5","High","P. acuta","Time5 High P. acuta","High P. acuta"
"1190",10.6524764872864,"1052","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1191",9.68601768428741,"2996","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1192",8.21304343534638,"1625","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1193",7.70678574889113,"1558","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1194",-4.36696696135795,"1427","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1195",9.65634599990606,"1076","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1196",5.35903857554592,"1161","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1197",-4.24600427433505,"2413","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1198",8.59722354862695,"1331","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1199",5.5875506558738,"2874","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1200",-0.349656797277917,"2741","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1201",4.40143702306361,"1284","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1202",1.30663372155113,"1156","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1203",-8.36912517557546,"1047","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1204",-1.92014617083997,"1556","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1205",-0.944929427778463,"2072","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1206",-9.32541711342963,"1230","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1207",-2.96008413542934,"1445","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1208",-8.79900437575885,"2854","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1209",-9.05586239460305,"1482","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1210",-6.50599866526313,"2554","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1211",-1.22977347837832,"2194","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1212",-10.1795977505006,"2872","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1213",-2.99810016146793,"2532","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
